id,text,meer,minder,gelijk,overige
730,"Die zal en moet ook blijven groeien. De ontwikkeling van onze maatschappij kan niety teru gezet worden in de tijd. Dat zal betekenen dat er extreme maatregelen genomen overwogen moeten worden zoals het opkopen van huizen/wijken waar normen overschreden worden.

Dat Schiphol nu recent zegt open te staan voor discussie over landingsbanen in zee is aardig maar slechts voor de buhne. Als met de bus opgehaald moeten worden al een achteruitgang in dienstverlenging is zal dat voor een luchthaven in zee nLaat het zakelijk verkeer wat in enorme mate bijdraagt aan de ontwikkeling van Nederland niet de dupe worden van het moeten uitwijken naar regionale vliegvelden.og veel meer gaan gelden. Daarnaast is een zo'n risicovolle aanleg iets wat ook een de discussie van stijgende zeespiegel gezien moet worden. Daar is onvoldoende zekerheid over richting de toekomst om nu iets in zee te gaan doen.",1,0,0,0
731,Die zal moeten groeien op de positie van Schiphol als luchthaven tov andere luchthavens niet in het geding te laten komen. Het zal echter samen moeten gaan met effici?nter gebruik van het luchtruim waardoor overlast gemanaged wordt.,1,0,0,0
732,"Die zal zeker moeten dalen, om zo de buurt leefbaar te houden en tegerlijkertijd klimaatdoelstellingen te halen.",0,1,0,0
733,"Die zijn onacceptabel veel geworden.
Het wordt hoog tijd -en daar is nu ook geld voor- om outofthebox te gaan denken en om voor onze kust tussen IJmuiden van Zandvoort een kunstmatig eiland op te gaan spuiten en daarop alle banen voor de luchthaven Schiphol II te gaan maken.
De logistiek kan gewoon op het bestaande Schiphol blijven als Schiphol I en je legt een shuttle-verbinding aan tussen de logistieke en de vlieghaven aan.",0,1,0,0
734,"Die zou flink moeten verminderen om milieu en gezondheid van omwonenden te sparen. Er is veel meer dan alleen economie van belang. Idealiter neemt het aantalvliegbewegingne flink af, met name door het schrappen van nutteloze vakantievluchten. 

Om deze redenen vlieg ik zelf al niet meer.",0,1,0,0
735,Die zouden moeten afnemen ipv toenemen.,0,1,0,0
736,Die zouden moeten kunnen toenemen om de economie te stimuleren en te voorkomen dat passagiers uitwijken naar luchthavens buiten Nederland.,1,0,0,0
737,Die zouden omhoog moeten. Schiphol zorgt voor banen.,1,0,0,0
738,Die zullen stabiel moeten blijven op 500.000 waarbij er wel sprake is van vermindering van overlast (door zuiniger en minder lawaaierige vliegtuigen),0,0,1,0
739,Dient hoe dan ook af te nemen. Hier moet nu al op worden geanticipeerd.,0,1,0,0
740,Dient niet te worden verhoogd. Bij verhoging levert extra werkgelegenheid en economische groei minder op dan extra kosten m.b.t. milieu en overlast. Groei blijft mogelijk door meer capaciteit per toestel.,0,0,1,0
741,"Direct na deze datum vermindering van vliegtuigbewegingen. Wat is ons onze gezondheid waard? 's Mens welzijn en gezondheid opofferen aan de luchtvaart? Omgekeerde wereld, de luchtvaart zou ons moeten dienen ipv dat wij betalen met onze gezondheid. Wat kost een verminderd gezond zijn, tevens welzijn op den lange duur? Altijd maar dat geld.",0,1,0,0
742,Direct stoppen met uitbreiden. En het vliegveld verplaatsen naar de Noordzee.,0,0,1,0
743,"Dit aantal dient drastisc te worden gereduceerd, omwille van de beperking vav de CO2-uitstoot en de geluidshinder.",0,1,0,0
744,"Dit aantal gaat wat mij betreft drastisch omlaag om de navolgende redenen.
- geluidsoverlast in het Groene Hart. 
- milieuoverwegingen i.v.m uitstoot.
- in alles wordt het milieu betrokken hoe kun je dan met droge ogen vertellen dat dit niet geldt   voor vliegverkeer, stop met deze beweging. Wij mensen zijn niet gek.",0,1,0,0
745,"Dit aantal mag niet verder stijgen. 
verdere stijging veroorzaakt te veel overlast en gezondheidsrisico's voor bewoners in de omgeving",0,0,1,0
746,Dit aantal moet hoe dan ook lager.,0,1,0,0
747,"Dit aantal vliegbewegingen is al veel te hoog. Zeker als je het aantal vluchten relateert aan het aantal inwoners van Nederland. Hierbij rekening te houden met het aantal passagiers per vlucht! De argumentatie voor het economisch belang van deze vluchten voor Nederland klopt niet. Ook is sprake van onevenredig inbreuk op de leefbaarheid voor vele huishoudens in de (zeer!) wijde omgeving van Schiphol.

Schiphol zou het aantal vliegbewegingen drastisch moeten beperken tot het niveau van een sterke internationaal zakelijke luchthaven. Voor plezier/toeristische luchtvaart is gezien de geluidsoverlast en het geringe economische belang beperkt plaats en alleen tegen prijzen waarbij recht wordt gedaan aan de geluidsoverlast en de immense (onbelaste) milieu verontreiniging. Vooral de budgetluchtvaartmaatschappijen dienen door een relatief zware belasting te worden ontmoedigd om Schiphol (en Lelystad) te gebruiken.",0,1,0,0
748,"Dit aantal, momenteel max 500.000 vliegbewegingen per jaar, moet omlaag. De leefbaarheid in de Randstad, met name de volksgezondheid, wordt benadeeld door vlieglawaai van vooral de vele nachtvluchten. Vanuit het stelsel  landingsbanen stralen geluidstroggen ver uit, in N-Z-richting van Alkmaar tot Leiden, in O-W-richting van Naarden-Bussum tot Zandvoort-Overveen. Sinds de opening van de Polderbaan in 2003 ben ikzelf als inwoner van Castricum een van de getroffenen, die bij ZW-wind uit z'n slaap wordt gehouden door de landingsnadering van tientallen vliegtuigen tussen 23h en 6h. 
De Staatscommissie Eversdijk heeft van 2003 tot 2006 dit probleem in Schiphol's buitengebied ge?nventariseerd en in z'n eindrapport gepleit voor metingen en duidelijke, handhaafbare grenzen in Schiphol's buitengebied. Daaraan gaf men geen gevolg: de Alderstafel zwakte zelfs de bestaande hinderbeperkingen af tot vrijblijvende, vage afspraken over ""Vliegen volgens Afspraak"" en landingsnadering volgens ""Continu Descent Approach"".",0,1,0,0
749,"Dit dient in principe teruggebracht te worden. Vliegen is de meest vervuilende ?n meest gesubsidieerde vorm van vervoer. De huidige overlast is meer dan genoeg, er moeten andere dingen gebeuren dan politieke manoeuvres die ervoor zorgen dat met een mooi verhaal niet alleen het aantal vliegbewegingen maar ook overlast en milieuvervuiling steeds toenemen. Niet de capaciteit van een vliegveld is het probleem, maar het gedrag van mensen.",0,1,0,0
750,"Dit is afhankelijk van het wel of niet verlagen van  het geluidsniveau.
Is dit verlaagd dan kan ons inziens het aantal vliegbewegingen uitgebreid worden.",1,0,0,0
751,"Dit is gezien de geluidsoverlast en de toename van fijn stof en CO2 een te groot aantal.
Het aantal vliegbewegingen moet gezien het voorgaande krimpen. Schiphol dient zijn verantwoordelijkheid te nemen met betrekking tot de afname van CO2 en fijn stof.",0,1,0,0
752,"Dit is nogal een brede vraag. Maar als ik denk aan de tijd dat mijn woonplaats nog Amstelveen was tot 2000, ben ik blij dat ik toen ben verhuisd naar een minder lawaaiig gebied. Ik woon nu in Baarn. Stil? Nou, sinds een jaar of zo niet echt. Regelmatig vliegen nu ook hier vliegtuigen over. Ik werk in de luchtvaart maar pleit toch voor een andere benadering. Het belang van inwoners is primair het grootste belang. Zet dat ook voorop. Ook voor KLM en andere luchtvaartbedrijven. Luchtvaart in NL kan groeien, mits de gemiddelde vlieghoogte toeneemt (sneller stijgen en dalen) en betrouwbaarheid van vooral de overheid toeneemt op de zg. spreiding van de lawaaibelasting. Doe dat niet! Er zijn mensen die lawaai voor lief nemen maar ook mensen die dat willen ontvluchten. Dat laatste is met de steeds wisselende besluiten omtrent vliegroutes nu onmogelijk. En binnenkort met de opening van Lelystad wordt een groter deel van NL belast met vlgt lawaai.",0,0,0,1
753,Dit kan alleen als er meer opstelvakken bij komen. dus eerst SPL uitbreiden dus.,1,0,0,0
754,Dit kan nog uitgebreid worden om de concurrentie in de omvangrijke luchtvaartsector aan te kunnen.,0,1,0,0
755,"Dit mag beslist niet nog meer worden, en kan beter krimpen",0,1,0,0
756,"Dit mag groeien, mits met de omliggende gemeenten afspraken worden gemaakt over woningbouw. Allebei lijkt tegenstrijdig aan elkaar.",1,0,0,0
757,"Dit mag naar 600.000 in samenhang met opening Vliegveld Lelystad.
Vliegtuigen worden inmmers steeds stiller.",1,0,0,0
758,Dit mag niet meer toenemen.,0,0,1,0
759,Dit mag niet toenemen,0,0,1,0
760,dit mag ook na 2020 niet verder groeien. zeker gezien de overlast voor omwonenden die nu al aanzienlijk is toegenomen sinds 2016,0,0,1,0
761,"Dit mag toenemen omdat Schiphol op ""slot"" zetten enkel een verplaatsing van de vliegbewegingen veroorzaakt naar vliegvelden net over de grens waardoor de ""overlast"" enkel verplaatst en de economische voordelen ten gunste van andere landen en/of buitenlandse luchtvaartmaatschappijen komen.",1,0,0,0
762,Dit mag zeker niet gaan stijgen. Momenteel hebben wij zeer veel last van de vliegtuigen. Veel meer dan ooit,0,0,1,0
763,"Dit mag zeker niet meer wirden na 2020. De overlast voor de bewoner van Aalsmeer is al heel erg groot. Zeker nu er ook. Og wordt gesproken over opheffing van het nachtvluchtverbod. Wonen in Aalsmerr is door de overlast van Schiphol niet meer te doen en ik zou dan ook heel graag weg willen. Je junt nooit lekker rustig in de tuin zitten want er is altijd vliegtuiglawaai maar ook in huis is er geluidsoverlast. En dan hebben wij. Og een heel goed geisoleerde woning. Maar niet alleen de herrie, ook de fijnstof en ultra finnstof baart mij zorgen. Het is zeker niet gmezond om hier te wonen en dat allemaal dankzij Schiphol. En niet alleen de vliegtuigen maar sinds kort ook allerlei parkeervoorzieningen die ons dorp verkrachten. Lelijk maar ook weer veel meer milieu verantreiniging.",0,0,1,0
764,Dit mag zeker niet meer worden,0,0,1,0
765,Dit mag/moet absoluut groeien. Maar wel met per vliegtuig minder geluid.,1,0,0,0
766,"Dit maximum dient opgehoogd te worden. Vliegtuigen worden steeds stiller en schooner. Vliegen maakt, net als wegvervoer en scheepvaart, deel uit van onze samenleving. De luchtvaart staat voor innovatie, vernieuwing en verschoning. Luchtvaart wordt steeds minder milieu belastend. Derhalve kan groei toegestaan worden.",1,0,0,0
767,Dit moet beperkt blijven in verband met alle CO2 uitstoot. Schiphol mag van mij alleen verder groeien wanneer hier een goede oplossing voor bedacht is.,0,0,1,0
768,"Dit moet eerder teruggedrongen worden dan uitgebreid. Ik zou wel eens een berekening willen zien van de kosten van de schade die al dat vliegverkeer met zich meebrengt. Denk aan gezondheid, milieu en gemiste belasting inkomsten vanwege vreemde vrijstellingen. Eerst dan zal de ?burger? begrijpen wat de impact is op economie, maar dan gebaseerd op alle aspecten.",0,1,0,0
769,"Dit moet heel scherp dalen. 
A) vanwege toenemende geluidsoverlast over onze woning (vooral in het voor en na jaar alsmede de zomer). Onze woning staat in Bergambacht pal onder een route naar het zuiden. Zodat dagelijks periodes grote aantallen vliegtuigen overvliegen. Maar wat veel erger is, is dat vanwege Schiphol de vliegtuigen naar Rotterdam Airport lager Oost/West en West/Oost mogen vliegen (1500 meter hoog) over ons gebied. Dat geeft extra en hogere geluidsoverlast. Ook dat moet verminderen. Vergeet niet dat de Krimpenerwaard ook nog laag vliegzone is voor priv? vliegtuigen met die pruttel motoren.
B) vanwege de eisen om de CO2 en andere uitstoot te beperken. Het kan niet zo zijn, dat huiseigenaren, en autorijders alleen moeten aanpassen.",0,1,0,0
770,Dit moet kunnen groeien. Voor de concurrentie positie van NL is het van significant belang dat we het mooie netwerk van Schiphol in tact houden en zelfs verder uitbreiden. Met het huidige limiet op Schiphol dreigen we de boot te missen iets wat ik wil voorkomen.,1,0,0,0
771,Dit moet naar mijn mening worden losgelaten. Schiphol moet weer kunnen groeien om de toekomst van Nederland veilig te stellen. Veel mensen zijn afhankelijk van de werkgelegenheid op Schiphol. Tegelijkertijd moet er rekening worden gehouden met de omwonenden.,1,0,0,0
772,"Dit moet rond de 500.000 vliegtuigbewegingen blijven per jaar. Alternatieven moeten onderzocht worden, zoals luchthaven in Noordzee en Lelystad.",0,0,1,0
773,"Dit moet sterk naar beneden, is veel te veel voor een intensief bewoond landje als Nederland.
Veel te veel mensen hebben last van vliegtuigen qua lawaai en uitstoot.
Schiphol moet een airport zijn voor Nederland en niet de ambitie hebben om de hele wereld via Schiphol te laten vliegen, dat kan gebeuren in minder intensief bewoonde landen.",0,1,0,0
774,"Dit moet stoppen! Geen uitbreiding meer!!!!!
Ik woon mijn leven lang onder de rook van 
Schiphol en heb zelden of nooit bezwaar gemaakt. Ook mijn familie niet.
Maar het is nu genoeg, de grens is al lang overschreden en het moet nu stoppen.
ABSOLUUT GEEN UITBREIDING MEER!!!
GENOEG IS GENOEG!",0,0,1,0
775,Dit plafond kan duidelijk omhoog omdat dat de modernere vliegtuigen een stuk milieu vriendelijker zijn en stuk minder lawaai maken,1,0,0,0
776,"Dit zal aanzienlijk veruimt moeten worden wil NL mee kunnen blijven spelen in de wereld, bovendien worden de machines alsmaar stiller. Stilstand is achteruitgang en het gevaar komt uit het oosten, Istanbul en de Golf- luchtvaartmaatschappijen.",1,0,0,0
777,Dit zal meer moeten worden om de economie en KLM rendabel te houden! KLM wordt beperkt in groeien en in moordende concurrentie moet je meegaan,1,0,0,0
778,Dit zou mogen stijgen om betere mobiliteit te bieden aan de Nederlanders en concurrerend te blijven met luchthavens in de buurt (Dusseldorf etc),1,0,0,0
779,"Dit zou niet op nummers gebaseerd moeten zijn maar op daadwerkelijk overlast. Moderne vleigtuigen maken minder overlast. Van mij mag Schiphol blijven groeien stimuleer passagiers vervoer, en verplaats vracht eventueel.",1,0,0,0
780,"Dit zouden er niet meer mogen zijn dan nu het geval is (dus 500.000). Je kunt hier een parallel trekken met de gaswinning in Groningen. Een groot deel van de vliegtuigbewegingen zijn transits (dus geen bestemmingsverkeer om het zo maar te noemen) waar de inwoners van een groot (en dicht bevolkt!) deel van Nederland wel alle overlast (geluid, luchtverontreiniging) van ondervinden. Net zoals bij de gaswinning een groot deel voor export naar het buitenland gewonnen is, daar flink geld aan verdiend is en de bewoners van Groningen nu de ellende ondervinden. Laten we aub van onze fouten leren en niet weer dezelfde fout maken!",0,0,1,0
781,Door  laten groeien  zonder  beperking,1,0,0,0
782,"Door de explosieve stijging van het aantal vliegbewegingen op Schiphol (in ca. 3 jaar tijd van 450000 naar 500000) is ook de geluidshinder voor omwonenden onaanvaardbaar veel toegenomen. De piektijden in het hoogseizoen beginnen 's ochtend rond 05:00 en eindigen 's avonds na 23:00. Dit resulteert in ernstig slaapgebrek voor ons zelf, maar zeker ook voor onze kinderen die de afgelopen zomer vaak wakker zijn geworden van overvliegende vliegtuigen. Geluidshinder en slaapverstoring wordt niet alleen veroorzaakt door overvliegende toestellen, maar ook explosief toegenomen grondgeluid. 

Ook hebben wij helaas moeten constateren dat er veel vaker afwijkende routes worden gevlogen over woonkernen als gevolg van doorstarts of andere uitwijk manoeuvres. Met de huidige 500k vliegbewegingen voelen wij ons niet meer veilig in ins eigen huis. Het is geen pretje als een A330 op 500 m over je huis vliegt omdat deze moet uitwijken voor een ander toestel.

Daarnaast is het volstrekt onduidelijk wat de mogelijke gezondheidsrisico's zijn van ultrafijnstof rondom Schiphol. In 2015 heeft het TNO al geconstateerd dat de concentraties ultrafijnstof rondom Schiphol erg hoog zijn. Hier wordt nu (pas) onderzoek naar gedaan door het RIVM. Resultaten worden pas ergens verwacht in 2021-2032. Ook wordt er maar mondjesmaat gemeten wat de concentraties daadwerkelijk zijn. Ultrafijnstof hangt letterlijk als een zwaar van Damocles boven ons hoofd. Wij willen geen asbest of chroom-6 situatie. 

Het is dan ook m.i. volstrekt ondenkbaar, onacceptabel en onbespreekbaar dat Schiphol nog verder kan groeien na 2020 op de huidige locatie in Haarlemmermeer.",0,0,1,0
